GO:0006412	2.0e-08
GO:0006518	7.6e-08
GO:0043603	3.1e-07
GO:1901566	3.3e-07
GO:0043604	9.0e-07
GO:0034660	1.9e-06
GO:0006082	1.0e-05
GO:0140053	1.7e-05
GO:0010972	4.5e-05
GO:1902750	0.00011
GO:0006520	0.00023
GO:0006575	0.00038
GO:0022613	0.00066
GO:0001111	0.00082
GO:0009636	0.00096
GO:0030104	0.00165
GO:0001109	0.00175
GO:0044281	0.00178
GO:0000959	0.00267
GO:0097549	0.00273
GO:0045678	0.00279
GO:0034198	0.00280
GO:0006360	0.00281
GO:0016054	0.00347
GO:0034440	0.00363
GO:0009062	0.00389
GO:0005975	0.00389
GO:0006356	0.00494
GO:1990928	0.00617
GO:0009411	0.00657
GO:0001120	0.00680
GO:0030258	0.00701
GO:0044282	0.00744
GO:0006890	0.00917
GO:0030717	0.00973
GO:0090501	0.00998
GO:1902532	0.01017
GO:0001113	0.01056
GO:0040016	0.01143
GO:0006414	0.01160
GO:0071826	0.01189
GO:0061988	0.01192
GO:0044272	0.01246
GO:0019395	0.01251
GO:0046580	0.01306
GO:0001112	0.01324
GO:0009072	0.01328
GO:0034470	0.01450
GO:0055114	0.01468
GO:0097164	0.01502
GO:0007631	0.01554
GO:0090305	0.01575
GO:0034367	0.01695
GO:0019228	0.01727
GO:0002181	0.01740
GO:0070585	0.01764
GO:0044267	0.01861
GO:0050790	0.01893
GO:0009451	0.01926
GO:0110117	0.01963
GO:0072655	0.01973
GO:0006790	0.01981
GO:0009067	0.02038
GO:0071265	0.02050
GO:0009308	0.02052
GO:0034401	0.02201
GO:0061844	0.02205
GO:0045471	0.02337
GO:0051058	0.02352
GO:0034622	0.02418
GO:0007431	0.02426
GO:0006950	0.02496
GO:0030537	0.02505
GO:0043043	0.02637
GO:0010332	0.02828
GO:0045214	0.02832
GO:0051186	0.02862
GO:0070192	0.02888
GO:0044106	0.02996
GO:0016051	0.03073
GO:0038127	0.03149
GO:0043687	0.03164
GO:0051298	0.03259
GO:0035332	0.03310
GO:0034641	0.03337
GO:0030534	0.03403
GO:0010810	0.03443
GO:0009165	0.03496
GO:0006342	0.03543
GO:1901293	0.03605
GO:0042065	0.03696
GO:0050918	0.03700
