GO:0030163	0.00010
GO:0007097	0.00011
GO:0097435	0.00012
GO:0051647	0.00051
GO:0051704	0.00078
GO:0072350	0.00117
GO:0061061	0.00147
GO:0009057	0.00197
GO:0002682	0.00224
GO:0060361	0.00226
GO:0051603	0.00247
GO:0002376	0.00256
GO:0034629	0.00311
GO:0032504	0.00317
GO:0044257	0.00377
GO:0007010	0.00442
GO:0044265	0.00464
GO:0006099	0.00516
GO:1901565	0.00546
GO:0051130	0.00550
GO:0050793	0.00573
GO:0051781	0.00577
GO:0051239	0.00636
GO:0016999	0.00646
GO:0022414	0.00648
GO:0022412	0.00675
GO:0033119	0.00812
GO:1902117	0.00826
GO:0010927	0.00841
GO:0048518	0.00868
GO:0090435	0.00877
GO:0000003	0.00915
GO:0060415	0.00933
GO:0048104	0.00979
GO:0008283	0.01024
GO:1900182	0.01095
GO:0008285	0.01146
GO:2000431	0.01169
GO:0006998	0.01172
GO:0090068	0.01279
GO:0048522	0.01282
GO:0032502	0.01288
GO:0110020	0.01292
GO:0045595	0.01315
GO:0042127	0.01357
GO:0051128	0.01381
GO:0003006	0.01404
GO:0050686	0.01471
GO:0090224	0.01595
GO:0090169	0.01677
GO:0032886	0.01682
GO:0061448	0.01740
GO:0034453	0.01812
GO:0043954	0.01869
GO:0007568	0.01886
GO:0048869	0.01903
GO:0008380	0.02083
GO:0048646	0.02159
GO:0043696	0.02292
GO:0030029	0.02306
GO:0061339	0.02316
GO:0035262	0.02360
GO:0042692	0.02394
GO:0032989	0.02545
GO:0048644	0.02566
GO:0009056	0.02648
GO:0044237	0.02708
GO:0043697	0.02714
GO:0006949	0.02866
GO:0140253	0.02872
GO:0051302	0.02948
GO:0007523	0.02995
GO:1903312	0.03192
GO:1900180	0.03208
GO:0044087	0.03265
GO:0007276	0.03374
GO:0030239	0.03384
GO:0051962	0.03387
GO:0055001	0.03512
GO:0032870	0.03527
GO:1902875	0.03591
GO:0051668	0.03635
GO:0006997	0.03762
GO:1901575	0.03792
GO:0040011	0.03846
GO:1903429	0.03942
GO:0007517	0.03957
GO:0016071	0.03997
GO:0042766	0.04034
GO:0031331	0.04035
GO:0031329	0.04154
GO:0031023	0.04232
